File Name,LOC,LLOC,SLOC,Comments,Cyclomatic Complexity,Maintainability Index,h1,h2,h,N1,N2,N,Vocabulary,Volume,Difficulty,Effort,Bugs,Time
135.py,5,5,5,0,3,73.20852939104878,3,5,8,5,8,13,8,39.0,2.4,93.6,0.013,5.199999999999999
58.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
162.py,5,5,5,0,2,82.37587162552974,1,1,2,1,1,2,2,2.0,0.5,1.0,0.0006666666666666666,0.05555555555555555
113.py,2,2,2,0,3,78.0973279008937,3,20,23,10,20,30,23,135.7068586817104,1.5,203.5602880225656,0.04523561956057014,11.308904890142534
86.py,2,2,2,0,2,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
160.py,2,2,2,0,3,88.28848882059837,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
147.py,9,9,9,0,6,63.2934936249153,5,15,20,11,22,33,20,142.62362713128297,3.6666666666666665,522.9532994813709,0.04754120904376099,29.05296108229838
42.py,4,3,2,0,2,84.58174335197131,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
157.py,2,2,2,0,3,76.64879489497538,4,18,22,16,33,49,22,218.51214931322758,3.6666666666666665,801.2112141485011,0.0728373831044092,44.51173411936117
33.py,3,4,3,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
59.py,10,10,10,0,4,65.35023808356328,5,4,9,6,12,18,9,57.058650025961626,7.5,427.9398751947122,0.019019550008653876,23.774437510817346
152.py,2,2,2,0,2,88.42299174457497,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
116.py,2,3,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
53.py,3,3,2,0,1,84.71624627594792,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
108.py,2,2,2,0,3,88.28848882059837,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
45.py,2,2,2,0,1,84.96220422681199,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
163.py,2,2,2,0,1,88.5574946685516,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
67.py,3,3,3,0,1,81.44728802389771,1,4,5,2,4,6,5,13.931568569324174,0.5,6.965784284662087,0.004643856189774725,0.3869880158145604
30.py,2,3,2,0,1,84.71624627594792,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
87.py,7,8,7,0,4,72.30614077041155,2,3,5,2,3,5,5,11.60964047443681,1.0,11.60964047443681,0.0038698801581456034,0.6449800263576005
65.py,17,10,7,5,2,84.4257936306113,4,5,9,5,9,14,9,44.37895002019238,3.6,159.76422007269255,0.014792983340064125,8.875790004038475
148.py,8,8,8,0,4,67.44824327287455,4,8,12,5,11,16,12,57.359400011538504,2.75,157.73835003173087,0.01911980000384617,8.763241668429494
137.py,9,9,9,0,3,71.22423816857055,2,2,4,2,4,6,4,12.0,2.0,24.0,0.004,1.3333333333333333
142.py,2,2,2,0,5,78.52276800811869,5,11,16,9,18,27,16,108.0,4.090909090909091,441.8181818181818,0.036,24.545454545454547
107.py,14,13,12,0,5,61.90862874635699,4,11,15,7,13,20,15,78.13781191217038,2.3636363636363638,184.68937361058454,0.026045937304056792,10.260520756143585
39.py,16,14,14,0,8,58.36999216096432,9,17,26,14,23,37,26,173.91626957122043,6.088235294117647,1058.8431706247832,0.05797208985707347,58.82462059026573
119.py,31,18,17,7,9,86.22874877361305,4,6,10,11,22,33,10,109.62362713128297,7.333333333333333,803.9065989627418,0.03654120904376099,44.66147772015232
52.py,2,2,2,0,2,88.42299174457497,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
105.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
22.py,2,3,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
123.py,31,14,13,0,5,85.48136864566042,6,9,15,10,20,30,15,117.20671786825557,6.666666666666667,781.3781191217038,0.03906890595608519,43.40989550676132
54.py,2,2,2,0,4,83.07472846242624,2,5,7,3,6,9,7,25.26619429851844,1.2,30.319433158222125,0.008422064766172813,1.6844129532345624
56.py,13,11,10,0,4,94.7719320463622,2,3,5,3,4,7,5,16.253496664211536,1.3333333333333333,21.67132888561538,0.005417832221403845,1.2039627158675212
17.py,3,4,3,0,3,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
93.py,4,5,4,0,1,79.87684562974381,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
29.py,2,3,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
90.py,9,4,3,2,2,95.00862169354211,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
114.py,2,3,2,0,3,81.63214406121578,1,3,4,2,4,6,4,12.0,0.6666666666666666,8.0,0.004,0.4444444444444444
115.py,2,2,2,0,2,88.42299174457497,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
118.py,9,9,9,0,6,64.07100438883161,7,12,19,9,17,26,19,110.44611534953322,4.958333333333333,547.6286552747688,0.03681537178317774,30.4238141819316
95.py,22,22,22,0,12,53.70500439064733,4,17,21,13,23,36,21,158.12342722003538,2.7058823529411766,427.86339130127226,0.05270780907334513,23.770188405626236
50.py,12,6,4,0,4,85.16136508223659,3,16,19,8,16,24,19,101.95026032264605,1.5,152.92539048396907,0.03398342010754868,8.49585502688717
82.py,7,7,7,0,4,71.36279278800855,3,5,8,3,5,8,8,24.0,1.5,36.0,0.008,2.0
106.py,14,14,14,0,5,61.185184158799224,4,8,12,7,14,21,12,75.28421251514429,3.5,263.494743803005,0.025094737505048096,14.638596877944723
4.py,17,5,4,3,2,65.97237521812427,2,6,8,3,6,9,8,27.0,1.0,27.0,0.009,1.5
49.py,3,3,2,0,1,81.12095583420833,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
103.py,7,7,7,0,3,68.1692152574847,5,7,12,7,13,20,12,71.69925001442313,4.642857142857143,332.88937506696453,0.02389975000480771,18.493854170386918
101.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
47.py,12,7,6,0,2,94.08340054587049,6,8,14,6,12,18,14,68.53238859703687,4.5,308.3957486866659,0.022844129532345624,17.133097149259218
63.py,7,7,7,0,3,68.02084750679403,4,8,12,7,14,21,12,75.28421251514429,3.5,263.494743803005,0.025094737505048096,14.638596877944723
14.py,2,3,2,0,2,84.58174335197131,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
35.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
5.py,9,9,9,0,3,71.22423816857055,2,2,4,3,3,6,4,12.0,1.5,18.0,0.004,1.0
70.py,12,12,12,0,5,66.32383278050735,3,4,7,3,5,8,7,22.458839376460833,1.875,42.11032383086406,0.007486279792153611,2.3394624350480036
155.py,9,9,9,0,3,67.57345693914716,3,7,10,4,8,12,10,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.796489251299843
41.py,13,3,2,0,1,50.28677772280847,3,5,8,3,6,9,8,27.0,1.8,48.6,0.009,2.7
91.py,2,2,2,0,3,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
145.py,2,3,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
74.py,2,2,2,0,4,88.15398589662178,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
122.py,2,3,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
68.py,15,10,9,0,5,96.02896169155173,3,6,9,4,6,10,9,31.699250014423125,1.5,47.548875021634686,0.010566416671474375,2.6416041678685938
73.py,2,2,2,0,3,81.69927410397862,3,8,11,4,8,12,11,41.51317942364757,1.5,62.26976913547136,0.01383772647454919,3.4594316186372978
19.py,6,7,6,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
3.py,7,7,7,0,3,73.15124981438153,2,3,5,2,4,6,5,13.931568569324174,1.3333333333333333,18.575424759098897,0.004643856189774725,1.0319680421721609
23.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
78.py,3,3,3,0,2,84.58174335197131,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
16.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
97.py,2,2,2,0,1,83.47823723435607,2,5,7,3,6,9,7,25.26619429851844,1.2,30.319433158222125,0.008422064766172813,1.6844129532345624
125.py,7,7,7,0,6,68.54412042798691,4,9,13,5,10,15,13,55.506595772116384,2.2222222222222223,123.34799060470309,0.01850219859070546,6.852666144705727
11.py,2,2,2,0,2,88.42299174457497,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
24.py,5,5,5,0,3,73.40655818579066,4,6,10,4,7,11,10,36.541209043760986,2.3333333333333335,85.26282110210897,0.012180403014586996,4.736823394561609
76.py,7,7,7,0,3,69.78756277049166,3,4,7,5,10,15,7,42.11032383086406,3.75,157.91371436574022,0.01403677461028802,8.772984131430013
80.py,7,7,7,0,6,65.86448753980045,5,15,20,10,21,31,20,133.97977094150824,3.5,468.9291982952788,0.04465992364716941,26.05162212751549
9.py,8,8,8,0,4,68.5547933003363,4,6,10,5,7,12,10,39.863137138648355,2.3333333333333335,93.01398665684617,0.013287712379549451,5.167443703158121
69.py,22,17,17,3,7,81.64197194803806,6,7,13,7,12,19,13,70.30835464468075,5.142857142857143,361.5858238869296,0.02343611821489358,20.088101327051643
25.py,12,10,10,0,5,64.11131426138172,6,9,15,7,14,21,15,82.0447025077789,4.666666666666667,382.8752783696349,0.02734823416925963,21.27084879831305
112.py,3,4,3,0,3,76.79891896611021,3,5,8,3,5,8,8,24.0,1.5,36.0,0.008,2.0
13.py,6,6,6,0,2,74.74612759987951,2,3,5,2,4,6,5,13.931568569324174,1.3333333333333333,18.575424759098897,0.004643856189774725,1.0319680421721609
7.py,2,3,2,0,1,84.71624627594792,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
144.py,4,4,4,0,2,73.19547207211933,4,11,15,7,14,21,15,82.0447025077789,2.5454545454545454,208.84106092889172,0.02734823416925963,11.602281162716206
104.py,2,2,2,0,4,84.55869545488217,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
140.py,16,16,16,0,6,59.12980620951181,3,8,11,9,18,27,11,93.40465370320705,3.375,315.24070624832376,0.031134884567735683,17.51337256935132
130.py,10,10,10,0,4,62.40862757399492,5,13,18,12,24,36,18,150.11730005192322,4.615384615384615,692.8490771627226,0.05003910001730774,38.49161539792903
0.py,9,7,6,0,4,99.91391816149729,3,6,9,3,6,9,9,28.529325012980813,1.5,42.793987519471216,0.009509775004326938,2.377443751081734
1.py,14,15,14,0,6,60.62879190857799,3,7,10,7,14,21,10,69.76048999263462,3.0,209.28146997790384,0.02325349666421154,11.62674833210577
